TransactionID,Time,Amount,MerchantID,TransactionType,Class
T6450,43255,963,M81,In-Store,Normal
T6451,53304,296,M34,Online,Normal
T6452,170434,297,M91,In-Store,Normal
T6453,163414,925,M54,Online,Fraudulent
T6454,89482,15,M56,Online,Normal
T6455,33382,699,M38,In-Store,Normal
T6456,158129,407,M96,Online,Normal
T6457,114252,467,M1,Mobile,Normal
T6458,25964,690,M3,Online,Normal
T6459,111639,165,M78,Online,Normal
T6460,120177,392,M13,Mobile,Normal
T6461,136228,366,M17,Mobile,Normal
T6462,136648,450,M63,Mobile,Normal
T6463,86115,300,M1,In-Store,Normal
T6464,85922,370,M55,Online,Normal
T6465,151294,406,M13,Online,Normal
T6466,108879,353,M43,Online,Normal
T6467,134001,430,M51,Online,Normal
T6468,115473,698,M80,Online,Normal
T6469,83708,983,M6,In-Store,Normal
T6470,127149,859,M8,In-Store,Normal
T6471,3555,509,M67,Mobile,Normal
T6472,39074,574,M91,In-Store,Normal
T6473,91883,369,M64,In-Store,Normal
T6474,158000,381,M7,Online,Normal
T6475,152945,292,M5,In-Store,Normal
T6476,123093,708,M4,In-Store,Normal
T6477,14425,59,M76,Online,Normal
T6478,1067,480,M86,Online,Normal
T6479,170841,652,M95,Online,Normal
T6480,172118,103,M96,Online,Normal
T6481,53261,860,M40,Mobile,Normal
T6482,61566,712,M7,Online,Normal
T6483,7706,530,M87,In-Store,Normal
T6484,118368,774,M2,In-Store,Normal
T6485,47685,776,M27,Online,Normal
T6486,5675,698,M64,In-Store,Normal
T6487,45051,497,M75,In-Store,Normal
T6488,147636,677,M40,Mobile,Normal
T6489,100961,565,M63,Mobile,Normal
T6490,6628,268,M66,Mobile,Normal
T6491,80728,662,M27,In-Store,Normal
T6492,60811,455,M69,In-Store,Normal
T6493,124551,270,M68,Online,Normal
T6494,2463,552,M50,Mobile,Normal
T6495,15579,221,M2,Mobile,Normal
T6496,72360,725,M80,Mobile,Normal
T6497,6155,92,M15,Online,Normal
T6498,126420,561,M32,Mobile,Normal
T6499,24667,502,M44,In-Store,Normal
T6500,109624,947,M75,In-Store,Normal
T6501,48603,44,M82,In-Store,Normal
T6502,160296,914,M15,Mobile,Fraudulent
T6503,77029,959,M61,Online,Normal
T6504,139066,367,M39,In-Store,Normal
T6505,111671,437,M66,Online,Normal
T6506,161921,855,M80,In-Store,Normal
T6507,28203,435,M3,Mobile,Normal
T6508,166776,260,M99,Mobile,Fraudulent
T6509,32374,169,M21,In-Store,Normal
T6510,151973,252,M7,Mobile,Normal
T6511,678,881,M42,In-Store,Normal
T6512,125639,73,M70,Mobile,Normal
T6513,139692,44,M16,Mobile,Normal
T6514,3052,54,M51,Online,Normal
T6515,78835,472,M25,In-Store,Normal
T6516,118517,12,M53,Mobile,Normal
T6517,36887,134,M32,Online,Normal
T6518,16144,917,M36,Mobile,Normal
T6519,141720,964,M16,In-Store,Normal
T6520,110079,330,M72,In-Store,Normal
T6521,142149,414,M1,Mobile,Normal
T6522,90161,563,M31,Mobile,Normal
T6523,159798,449,M27,In-Store,Normal
T6524,75571,147,M84,In-Store,Normal
T6525,67466,615,M52,In-Store,Normal
T6526,39624,223,M80,Online,Normal
T6527,78626,735,M32,In-Store,Normal
T6528,20685,445,M64,In-Store,Normal
T6529,8141,258,M31,In-Store,Normal
T6530,129105,482,M52,In-Store,Normal
T6531,144041,315,M75,Mobile,Normal
T6532,135103,501,M8,In-Store,Normal
T6533,40902,553,M44,In-Store,Normal
T6534,92787,758,M36,Mobile,Normal
T6535,109844,492,M60,In-Store,Normal
T6536,122166,722,M19,Online,Normal
T6537,131382,887,M8,Online,Normal
T6538,56525,30,M57,Mobile,Normal
T6539,126603,772,M55,In-Store,Normal
T6540,150625,82,M64,In-Store,Normal
T6541,139248,511,M45,In-Store,Normal
T6542,104562,393,M97,Online,Normal
T6543,161960,468,M49,Mobile,Normal
T6544,123570,53,M76,Mobile,Normal
T6545,121898,608,M83,Online,Normal
T6546,64310,43,M69,Mobile,Normal
T6547,17584,211,M25,Mobile,Normal
T6548,137659,541,M74,Mobile,Normal
T6549,74353,218,M6,Online,Normal
T6550,17558,100,M36,Mobile,Normal
T6551,143484,463,M96,Online,Normal
T6552,80949,898,M26,Online,Normal
T6553,107279,404,M93,Online,Normal
T6554,112008,51,M52,Online,Normal
T6555,148635,245,M42,In-Store,Normal
T6556,130029,825,M63,In-Store,Normal
T6557,100445,327,M63,Mobile,Normal
T6558,164837,193,M9,Online,Normal
T6559,131129,109,M72,In-Store,Normal
T6560,163592,702,M85,Online,Normal
T6561,8798,143,M86,In-Store,Normal
T6562,91323,121,M47,Online,Normal
T6563,130640,271,M1,Online,Normal
T6564,108962,916,M90,In-Store,Normal
T6565,136535,206,M78,Online,Normal
T6566,135789,154,M69,In-Store,Normal
T6567,98633,109,M71,In-Store,Normal
T6568,47612,2,M40,In-Store,Normal
T6569,118941,781,M82,In-Store,Normal
T6570,94236,320,M68,Online,Normal
T6571,120210,22,M90,Mobile,Normal
T6572,1044,960,M56,Mobile,Normal
T6573,21395,100,M52,In-Store,Normal
T6574,172768,745,M25,Mobile,Normal
T6575,50554,295,M77,Mobile,Normal
T6576,151365,623,M61,Online,Normal
T6577,95072,421,M99,In-Store,Normal
T6578,52258,712,M35,Mobile,Normal
T6579,62039,161,M24,In-Store,Normal
T6580,27798,257,M52,Mobile,Normal
T6581,111424,368,M83,In-Store,Normal
T6582,111454,333,M94,In-Store,Normal
T6583,104430,213,M76,Online,Normal
T6584,158306,930,M10,Online,Normal
T6585,135308,188,M32,Mobile,Normal
T6586,133323,33,M89,Mobile,Normal
T6587,115207,250,M65,In-Store,Normal
T6588,84965,269,M99,In-Store,Normal
T6589,61482,739,M48,In-Store,Normal
T6590,29104,411,M55,Mobile,Normal
T6591,51664,570,M74,Online,Normal
T6592,154957,461,M25,Mobile,Normal
T6593,8895,35,M86,Mobile,Normal
T6594,61164,393,M39,In-Store,Normal
T6595,24434,808,M75,Mobile,Normal
T6596,59224,768,M37,Mobile,Normal
T6597,15538,794,M66,Online,Normal
T6598,123253,952,M93,Online,Normal
T6599,154328,263,M56,Online,Fraudulent
T6600,96059,63,M65,Mobile,Normal
T6601,53134,871,M38,Mobile,Normal
T6602,111431,328,M69,Online,Normal
T6603,74431,399,M33,In-Store,Normal
T6604,69206,930,M65,Online,Normal
T6605,84819,933,M3,Online,Normal
T6606,148603,865,M51,In-Store,Normal
T6607,62258,734,M60,Online,Normal
T6608,135475,753,M2,Online,Normal
T6609,8720,703,M3,Mobile,Normal
T6610,107003,821,M63,In-Store,Normal
T6611,22517,493,M46,In-Store,Normal
T6612,145272,461,M35,Online,Normal
T6613,145922,505,M44,Mobile,Normal
T6614,153830,284,M46,Mobile,Fraudulent
T6615,56407,814,M3,Online,Normal
T6616,59753,511,M8,Online,Normal
T6617,8198,476,M39,Mobile,Normal
T6618,134075,502,M4,Mobile,Normal
T6619,101852,792,M51,In-Store,Normal
T6620,39560,79,M89,Mobile,Normal
T6621,82439,821,M51,Mobile,Normal
T6622,34296,231,M20,Online,Normal
T6623,80130,872,M64,Online,Normal
T6624,96850,155,M32,Online,Normal
T6625,99956,753,M92,In-Store,Normal
T6626,138842,379,M15,Mobile,Normal
T6627,91559,688,M99,Online,Normal
T6628,75986,944,M63,Online,Normal
T6629,20515,534,M30,Online,Normal
T6630,10293,2,M70,In-Store,Normal
T6631,74345,756,M45,In-Store,Normal
T6632,77840,733,M75,Online,Normal
T6633,37225,908,M77,Mobile,Normal
T6634,170956,537,M70,Mobile,Normal
T6635,122862,997,M57,Online,Normal
T6636,91084,657,M58,In-Store,Normal
T6637,35696,27,M74,In-Store,Normal
T6638,103476,353,M13,In-Store,Normal
T6639,82710,460,M76,Mobile,Normal
T6640,107074,413,M81,In-Store,Normal
T6641,165734,874,M63,Online,Normal
T6642,110130,658,M98,Online,Normal
T6643,100797,984,M59,Mobile,Normal
T6644,25960,162,M19,Mobile,Normal
T6645,105607,401,M83,In-Store,Normal
T6646,108287,102,M37,In-Store,Normal
T6647,35393,309,M87,Mobile,Normal
T6648,168295,576,M65,In-Store,Normal
T6649,82644,490,M15,In-Store,Normal
T6650,156916,497,M79,Online,Normal
T6651,31440,592,M53,Online,Normal
T6652,125888,797,M32,In-Store,Normal
T6653,56942,754,M7,Mobile,Normal
T6654,170319,58,M42,Online,Normal
T6655,106076,108,M95,Mobile,Normal
T6656,7240,693,M69,Mobile,Normal
T6657,103203,496,M31,In-Store,Normal
T6658,75844,437,M17,In-Store,Normal
T6659,134150,897,M24,Mobile,Normal
T6660,87435,366,M85,In-Store,Normal
T6661,158073,440,M34,In-Store,Normal
T6662,138363,438,M78,Mobile,Normal
T6663,134131,221,M64,Mobile,Normal
T6664,128956,158,M22,Online,Normal
T6665,54628,930,M94,In-Store,Normal
T6666,83053,505,M52,Online,Normal
T6667,10454,647,M71,In-Store,Normal
T6668,49459,93,M44,Mobile,Normal
T6669,78784,127,M48,Mobile,Normal
T6670,51490,829,M46,Mobile,Normal
T6671,121928,273,M88,Mobile,Normal
T6672,137186,269,M59,In-Store,Normal
T6673,35126,559,M95,Online,Normal
T6674,120218,284,M4,Online,Normal
T6675,155148,720,M55,Mobile,Normal
T6676,164535,185,M21,Mobile,Normal
T6677,15174,504,M83,Mobile,Normal
T6678,147434,543,M56,Mobile,Normal
T6679,139414,756,M19,Online,Normal
T6680,86733,801,M85,In-Store,Normal
T6681,32249,619,M6,Mobile,Normal
T6682,74938,636,M87,Mobile,Normal
T6683,92332,390,M13,Mobile,Normal
T6684,46462,58,M58,Online,Normal
T6685,15747,119,M45,Online,Normal
T6686,116818,566,M14,Mobile,Normal
T6687,171812,547,M13,Online,Normal
T6688,51112,494,M73,Online,Normal
T6689,107774,558,M82,Mobile,Normal
T6690,2994,458,M34,In-Store,Normal
T6691,33774,795,M78,Mobile,Normal
T6692,98560,224,M83,In-Store,Normal
T6693,70785,4076,M84,In-Store,Normal
T6694,106049,328,M39,Mobile,Normal
T6695,12708,935,M34,Online,Normal
T6696,81775,591,M65,Online,Normal
T6697,151477,147,M84,Mobile,Normal
T6698,33143,6,M84,Online,Normal
T6699,170802,18,M61,Online,Normal
T6700,22862,714,M26,In-Store,Normal
T6701,150704,17,M67,Online,Fraudulent
T6702,74829,146,M48,Online,Normal
T6703,90449,134,M51,Online,Normal
T6704,9873,791,M41,Online,Normal
T6705,44194,4696,M46,In-Store,Normal
T6706,118275,883,M89,In-Store,Normal
T6707,113437,80,M10,In-Store,Normal
T6708,8935,947,M46,In-Store,Normal
T6709,46895,193,M1,Online,Normal
T6710,113090,164,M2,In-Store,Normal
T6711,36620,268,M90,Mobile,Normal
T6712,63352,536,M31,Online,Normal
T6713,62811,1000,M49,Mobile,Normal
T6714,24708,4119,M62,Mobile,Normal
T6715,141055,696,M10,Online,Normal
T6716,166478,618,M28,Online,Normal
T6717,54409,165,M4,Online,Normal
T6718,124756,210,M48,Mobile,Normal
T6719,64976,939,M84,Online,Normal
T6720,21253,140,M87,In-Store,Normal
T6721,97568,800,M51,In-Store,Normal
T6722,13567,725,M88,Mobile,Normal
T6723,108202,967,M74,Online,Normal
T6724,49663,880,M99,Online,Normal
T6725,2153,37,M15,Online,Normal
T6726,157589,261,M35,In-Store,Normal
T6727,28451,345,M24,Mobile,Normal
T6728,37822,179,M32,Online,Normal
T6729,18987,60,M66,Online,Normal
T6730,9434,49,M10,Online,Normal
T6731,127239,452,M66,Online,Normal
T6732,96274,859,M68,In-Store,Normal
T6733,107719,496,M28,In-Store,Normal
T6734,101362,156,M64,In-Store,Normal
T6735,172167,387,M81,Online,Fraudulent
T6736,116980,107,M33,Mobile,Normal
T6737,49102,618,M90,In-Store,Normal
T6738,97731,262,M63,Mobile,Normal
T6739,104723,941,M1,Online,Normal
T6740,130143,770,M58,In-Store,Normal
T6741,146913,650,M78,Mobile,Normal
T6742,85779,872,M34,Online,Normal
T6743,7983,345,M33,Online,Normal
T6744,134576,864,M1,Mobile,Normal
T6745,7004,732,M3,In-Store,Normal
T6746,142281,69,M5,Online,Normal
T6747,97779,898,M63,Mobile,Normal
T6748,157951,235,M87,Mobile,Fraudulent
T6749,24552,881,M5,Online,Normal
T6750,163646,567,M32,Mobile,Normal
T6751,101904,296,M8,Mobile,Normal
T6752,108075,511,M2,Mobile,Normal
T6753,127366,779,M88,In-Store,Normal
T6754,128278,555,M43,Mobile,Normal
T6755,145083,524,M85,Online,Normal
T6756,79897,928,M15,Mobile,Normal
T6757,131391,584,M22,Mobile,Normal
T6758,13943,253,M4,In-Store,Normal
T6759,30904,844,M52,Online,Normal
T6760,67561,411,M65,Online,Normal
T6761,69598,1443,M67,Mobile,Normal
T6762,15778,444,M50,Online,Normal
T6763,68176,959,M45,Online,Normal
T6764,4701,472,M26,In-Store,Normal
T6765,164,224,M23,Online,Normal
T6766,156477,160,M89,Mobile,Fraudulent
T6767,830,864,M15,In-Store,Normal
T6768,137550,564,M86,In-Store,Normal
T6769,83062,670,M31,Online,Normal
T6770,52542,860,M6,Mobile,Normal
T6771,50032,537,M45,In-Store,Normal
T6772,120962,222,M4,In-Store,Normal
T6773,48332,503,M25,Online,Normal
T6774,165532,270,M58,In-Store,Normal
T6775,71314,573,M85,Online,Normal
T6776,171128,433,M15,Mobile,Fraudulent
T6777,40381,876,M22,Mobile,Normal
T6778,142392,844,M51,Online,Normal
T6779,102066,584,M74,Mobile,Normal
T6780,122896,688,M32,Online,Normal
T6781,53850,945,M26,In-Store,Normal
T6782,150621,694,M25,Mobile,Normal
T6783,160891,970,M89,In-Store,Normal
T6784,125241,349,M61,Mobile,Normal
T6785,171244,335,M40,Online,Normal
T6786,128736,592,M46,In-Store,Normal
T6787,60716,920,M14,Mobile,Normal
T6788,141434,359,M8,In-Store,Normal
T6789,36974,784,M79,Mobile,Normal
T6790,161910,489,M43,In-Store,Normal
T6791,108583,927,M44,In-Store,Normal
T6792,166895,636,M99,Online,Normal
T6793,4045,243,M32,Online,Normal
T6794,152288,754,M47,Online,Normal
T6795,155412,32,M11,In-Store,Normal
T6796,155312,118,M61,Mobile,Normal
T6797,158519,286,M47,Online,Normal
T6798,161947,853,M88,Online,Normal
T6799,41513,2774,M10,Mobile,Normal
T6800,48598,91,M30,In-Store,Normal
T6801,130607,25,M48,Online,Normal
T6802,81218,689,M18,Mobile,Normal
T6803,135249,312,M63,Online,Normal
T6804,56692,129,M83,In-Store,Normal
T6805,39948,14,M49,Mobile,Normal
T6806,108755,981,M20,In-Store,Normal
T6807,153973,428,M22,Mobile,Normal
T6808,112345,877,M11,Online,Normal
T6809,150234,36,M77,In-Store,Normal
T6810,19191,571,M27,Mobile,Normal
T6811,42534,992,M21,Online,Normal
T6812,91411,292,M83,Mobile,Normal
T6813,65226,172,M30,Mobile,Normal
T6814,21785,346,M83,In-Store,Normal
T6815,105654,871,M100,Online,Normal
T6816,59179,299,M20,Online,Normal
T6817,60079,200,M71,Online,Normal
T6818,93283,414,M34,Online,Normal
T6819,18820,587,M32,Online,Normal
T6820,135335,618,M92,Online,Normal
T6821,31612,484,M81,In-Store,Normal
T6822,110894,160,M38,Online,Normal
T6823,156316,315,M67,In-Store,Normal
T6824,92987,285,M46,Online,Normal
T6825,142034,735,M56,In-Store,Normal
T6826,17569,602,M82,In-Store,Normal
T6827,46529,653,M67,In-Store,Normal
T6828,115691,637,M84,Mobile,Normal
T6829,19533,870,M60,Online,Normal
T6830,61958,246,M39,Mobile,Normal
T6831,39270,252,M73,Mobile,Normal
T6832,165004,510,M50,Mobile,Normal
T6833,124766,516,M100,In-Store,Normal
T6834,157161,737,M4,Online,Fraudulent
T6835,162388,521,M75,Mobile,Normal
T6836,161907,954,M60,Online,Normal
T6837,98382,800,M35,Online,Normal
T6838,144923,303,M27,Mobile,Normal
T6839,79278,3054,M25,In-Store,Normal
T6840,167782,573,M98,Online,Normal
T6841,125213,804,M81,Online,Normal
T6842,157052,81,M91,Online,Normal
T6843,15506,423,M85,In-Store,Normal
T6844,153132,813,M4,In-Store,Normal
T6845,97230,233,M63,In-Store,Normal
T6846,81282,412,M51,Online,Normal
T6847,130872,339,M87,Mobile,Normal
T6848,18608,394,M88,Online,Normal
T6849,44081,987,M80,Online,Normal
T6850,167885,1665,M79,Mobile,Normal
T6851,7035,301,M20,In-Store,Normal
T6852,49934,982,M21,In-Store,Normal
T6853,62,686,M37,Online,Normal
T6854,131597,929,M77,Mobile,Normal
T6855,9774,90,M57,Mobile,Normal
T6856,42633,280,M66,In-Store,Normal
T6857,95474,721,M77,Mobile,Normal
T6858,17104,782,M62,In-Store,Normal
T6859,15450,548,M25,Online,Normal
T6860,87613,918,M95,In-Store,Normal
T6861,67449,57,M41,Mobile,Normal
T6862,34755,976,M23,Mobile,Normal
T6863,92895,273,M74,In-Store,Normal
T6864,46419,680,M98,Mobile,Normal
T6865,140702,744,M68,Online,Normal
T6866,19187,735,M41,Online,Normal
T6867,103371,581,M2,In-Store,Normal
T6868,75406,948,M96,Online,Normal
T6869,149931,271,M10,Mobile,Normal
T6870,64661,652,M70,Online,Normal
T6871,46452,812,M90,Online,Normal
T6872,39885,414,M95,In-Store,Normal
T6873,10201,54,M69,Mobile,Normal
T6874,59043,518,M40,Mobile,Normal
T6875,79230,75,M10,Online,Normal
T6876,35802,478,M86,In-Store,Normal
T6877,148123,198,M47,In-Store,Normal
T6878,78698,739,M18,Online,Normal
T6879,150485,4882,M3,Online,Normal
T6880,102584,815,M24,Online,Normal
T6881,94371,198,M9,Online,Normal
T6882,5349,963,M4,In-Store,Normal
T6883,157110,314,M61,Online,Normal
T6884,103034,707,M5,Mobile,Normal
T6885,41641,61,M81,Mobile,Normal
T6886,144829,910,M61,Online,Normal
T6887,148817,789,M32,Online,Normal
T6888,165168,40,M77,Online,Normal
T6889,91422,109,M18,Mobile,Normal
T6890,59808,805,M88,Online,Normal
T6891,49037,485,M89,Mobile,Normal
T6892,6782,640,M62,In-Store,Normal
T6893,29636,129,M70,Mobile,Normal
T6894,12209,815,M72,In-Store,Normal
T6895,154944,541,M22,Online,Normal
T6896,81863,343,M90,Mobile,Normal
T6897,73723,577,M45,Online,Normal
T6898,19373,327,M44,Mobile,Normal
T6899,109244,630,M46,Mobile,Normal
T6900,145477,443,M41,Online,Normal
T6901,131444,427,M71,Mobile,Normal
T6902,77083,5,M85,In-Store,Normal
T6903,134354,1000,M57,Online,Normal
T6904,45513,894,M15,Online,Normal
T6905,144740,193,M74,Mobile,Normal
T6906,169945,870,M16,Online,Normal
T6907,132826,811,M1,Online,Normal
T6908,140687,567,M13,In-Store,Normal
T6909,40496,210,M30,In-Store,Normal
T6910,95860,618,M42,Online,Normal
T6911,70446,163,M5,Mobile,Normal
T6912,156225,681,M74,Mobile,Normal
T6913,145286,937,M96,Online,Normal
T6914,27981,223,M18,In-Store,Normal
T6915,98491,259,M79,In-Store,Normal
T6916,64808,975,M1,Mobile,Normal
T6917,108400,951,M80,Mobile,Normal
T6918,168527,741,M45,Mobile,Normal
T6919,145482,836,M45,In-Store,Normal
T6920,115778,382,M94,Mobile,Normal
T6921,160336,728,M17,Mobile,Normal
T6922,43699,437,M25,Mobile,Normal
T6923,130447,309,M87,In-Store,Normal
T6924,42939,884,M28,Online,Normal
T6925,44660,373,M34,Mobile,Normal
T6926,13553,213,M21,In-Store,Normal
T6927,146705,73,M38,Online,Normal
T6928,49992,479,M30,In-Store,Normal
T6929,4198,901,M81,In-Store,Normal
T6930,16174,630,M76,Mobile,Normal
T6931,5178,424,M94,Mobile,Normal
T6932,45088,203,M26,Mobile,Normal
T6933,60750,2,M49,In-Store,Normal
T6934,82899,205,M27,Online,Normal
T6935,154757,177,M69,Online,Fraudulent
T6936,134366,72,M65,Online,Normal
T6937,108034,308,M22,Mobile,Normal
T6938,90797,960,M88,Online,Normal
T6939,21414,447,M78,In-Store,Normal
T6940,42611,422,M80,In-Store,Normal
T6941,105904,940,M76,Mobile,Normal
T6942,80828,297,M34,In-Store,Normal
T6943,17441,911,M68,Online,Normal
T6944,58773,892,M100,In-Store,Normal
T6945,79805,197,M95,In-Store,Normal
T6946,140798,781,M96,In-Store,Normal
T6947,168032,791,M13,Mobile,Fraudulent
T6948,55061,661,M94,In-Store,Normal
T6949,30456,91,M32,Mobile,Normal
T6950,109232,798,M43,In-Store,Normal
T6951,123288,1261,M42,Online,Normal
T6952,29596,1789,M43,In-Store,Normal
T6953,147210,512,M69,Mobile,Normal
T6954,17190,142,M2,Online,Normal
T6955,91987,974,M58,Online,Normal
T6956,114044,107,M69,In-Store,Normal
T6957,104941,909,M26,In-Store,Normal
T6958,124757,962,M39,Mobile,Normal
T6959,88358,730,M24,Mobile,Normal
T6960,494,168,M11,Mobile,Normal
T6961,163030,161,M71,In-Store,Normal
T6962,168981,521,M97,Mobile,Normal
T6963,120509,264,M37,Online,Normal
T6964,138632,949,M40,In-Store,Normal
T6965,12753,889,M56,Mobile,Normal
T6966,102326,274,M45,Online,Normal
T6967,8633,578,M86,Online,Normal
T6968,26820,748,M58,Online,Normal
T6969,81295,943,M46,Mobile,Normal
T6970,105819,737,M49,In-Store,Normal
T6971,109417,1000,M32,Online,Normal
T6972,21457,426,M12,In-Store,Normal
T6973,4767,343,M47,In-Store,Normal
T6974,96161,144,M4,In-Store,Normal
T6975,70310,581,M55,Mobile,Normal
T6976,128024,85,M67,In-Store,Normal
T6977,61017,435,M12,In-Store,Normal
T6978,97867,905,M23,In-Store,Normal
T6979,65888,403,M40,In-Store,Normal
T6980,97711,667,M60,Mobile,Normal
T6981,110170,60,M12,In-Store,Normal
T6982,127657,995,M27,In-Store,Normal
T6983,150828,864,M62,Mobile,Fraudulent
T6984,165227,539,M72,Online,Fraudulent
T6985,33988,60,M78,Online,Normal
T6986,48296,96,M36,In-Store,Normal
T6987,44698,59,M61,Mobile,Normal
T6988,121497,476,M41,In-Store,Normal
T6989,13893,958,M14,Online,Normal
T6990,109607,501,M40,Online,Normal
T6991,153729,580,M61,Online,Normal
T6992,19391,801,M29,Mobile,Normal
T6993,98903,82,M17,In-Store,Normal
T6994,51475,2933,M37,Mobile,Normal
T6995,57699,174,M29,In-Store,Normal
T6996,60324,716,M31,In-Store,Normal
T6997,93852,569,M77,Online,Normal
T6998,40225,503,M12,In-Store,Normal
T6999,96903,945,M92,In-Store,Normal
T7000,81096,46,M25,In-Store,Normal
T7001,39184,943,M64,Online,Normal
T7002,99314,815,M12,Mobile,Normal
T7003,129261,109,M11,Online,Normal
T7004,1429,849,M82,In-Store,Normal
T7005,159135,800,M93,Mobile,Normal
T7006,62387,690,M48,Mobile,Normal
T7007,89911,985,M89,In-Store,Normal
T7008,171815,543,M69,Mobile,Normal
T7009,27613,213,M9,Mobile,Normal
T7010,108358,540,M19,Mobile,Normal
T7011,84238,224,M55,Mobile,Normal
T7012,160628,627,M70,Mobile,Normal
T7013,44787,760,M87,Online,Normal
T7014,122755,262,M45,Mobile,Normal
T7015,138047,833,M39,In-Store,Normal
T7016,67591,62,M56,In-Store,Normal
